observed_on,latitude,longitude,place_county_name,place_state_name,url,image_url,tipo
04/05/2009,-22.5566492,-43.7840346,Mendes,Rio de Janeiro,https://www.inaturalist.org/observations/147569471,https://static.inaturalist.org/photos/253950322/medium.jpeg,N-H
24/07/2009,-22.3534263,-42.7076107,Nova Friburgo,Rio de Janeiro,https://www.inaturalist.org/observations/272412140,https://inaturalist-open-data.s3.amazonaws.com/photos/490096563/medium.jpeg,N-H
19/08/2009,-22.4483347888,-42.7689131774,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/32561922,https://static.inaturalist.org/photos/51082958/medium.jpg,N-H
05/11/2009,-22.9753366973,-43.2308578491,Rio de Janeiro,Rio de Janeiro,http://www.inaturalist.org/observations/9389,https://inaturalist-open-data.s3.amazonaws.com/photos/20270/medium.jpg,H
25/12/2009,-22.9557839739,-43.2144108533,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/145658567,https://inaturalist-open-data.s3.amazonaws.com/photos/250241852/medium.jpeg,N-H
29/12/2009,-22.9513415598,-43.2117742606,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/46321451,https://static.inaturalist.org/photos/73465137/medium.jpeg,N-H
24/01/2010,-22.9496783952,-43.1563659862,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/152921346,https://inaturalist-open-data.s3.amazonaws.com/photos/264049217/medium.jpg,N-H
16/02/2010,-24.3579212585,-47.0166290629,Peruíbe,São Paulo,https://www.inaturalist.org/observations/58804749,https://inaturalist-open-data.s3.amazonaws.com/photos/93898523/medium.jpeg,H
10/04/2010,-22.9681263884,-43.224182229,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/123571190,https://inaturalist-open-data.s3.amazonaws.com/photos/209346363/medium.jpeg,H
26/04/2010,-22.9513728295,-43.1650899593,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/219932297,https://static.inaturalist.org/photos/389335196/medium.jpg,N-H
13/06/2010,-22.9067299409,-43.1728966534,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/144253129,https://inaturalist-open-data.s3.amazonaws.com/photos/247546831/medium.jpeg,N-H
15/08/2010,-23.5033899,-47.6170597,Araçoiaba da Serra,São Paulo,https://www.inaturalist.org/observations/4888919,https://inaturalist-open-data.s3.amazonaws.com/photos/5945408/medium.jpeg,N-H
03/09/2010,-22.967123482,-43.2239990467,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/259655008,https://inaturalist-open-data.s3.amazonaws.com/photos/466146132/medium.jpg,H
12/10/2010,-22.8693906272,-42.594262725,Saquarema,Rio de Janeiro,https://www.inaturalist.org/observations/76490524,https://inaturalist-open-data.s3.amazonaws.com/photos/125120377/medium.jpeg,N-H
23/10/2010,-22.9519289847,-43.2115938612,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/206474622,https://inaturalist-open-data.s3.amazonaws.com/photos/365175567/medium.jpeg,N-H
16/11/2010,-22.9519533333,-43.2114966667,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/73874468,https://static.inaturalist.org/photos/120669093/medium.jpg,H
05/01/2011,-22.2370480875,-43.2713749394,Paraíba do Sul,Rio de Janeiro,https://www.inaturalist.org/observations/68223064,https://static.inaturalist.org/photos/110411334/medium.jpg,N-H
07/04/2011,-22.9537972,-43.1633404,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/183089343,https://inaturalist-open-data.s3.amazonaws.com/photos/319360371/medium.png,N-H
14/04/2011,-23.221127935,-44.7138490655,Parati,Rio de Janeiro,https://www.inaturalist.org/observations/58399149,https://inaturalist-open-data.s3.amazonaws.com/photos/93235227/medium.jpg,N-H
18/04/2011,-22.9968580605,-43.3714676078,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/70764724,https://inaturalist-open-data.s3.amazonaws.com/photos/115098675/medium.jpeg,H
22/04/2011,-22.635436428,-43.409072198,Nova Iguaçu,Rio de Janeiro,https://www.inaturalist.org/observations/156946782,https://static.inaturalist.org/photos/271430275/medium.jpeg,N-H
09/05/2011,-22.9732307429,-43.0197250843,Niterói,Rio de Janeiro,https://www.inaturalist.org/observations/12108670,https://inaturalist-open-data.s3.amazonaws.com/photos/17367718/medium.jpeg,H
03/09/2011,-22.3534263,-42.7076107,Nova Friburgo,Rio de Janeiro,https://www.inaturalist.org/observations/105676814,https://inaturalist-open-data.s3.amazonaws.com/photos/177361221/medium.jpeg,N-H
11/11/2011,-22.903538,-43.209587,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/7421760,https://static.inaturalist.org/photos/9642752/medium.jpg,N-H
19/11/2011,-22.9068467,-43.1728965,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/17182282,https://inaturalist-open-data.s3.amazonaws.com/photos/26040357/medium.jpeg,N-H
28/11/2011,-23.1548986959,-44.2358168587,Angra dos Reis,Rio de Janeiro,https://www.inaturalist.org/observations/20206036,https://static.inaturalist.org/photos/31188163/medium.jpg,H
02/12/2011,-22.9068467,-43.1728965,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/17182278,https://inaturalist-open-data.s3.amazonaws.com/photos/26040235/medium.jpeg,N-H
06/12/2011,-22.4508598641,-42.7708507005,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/155656388,https://inaturalist-open-data.s3.amazonaws.com/photos/269088179/medium.jpeg,N-H
12/12/2011,-22.450714,-42.770845,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/139897832,https://static.inaturalist.org/photos/239372587/medium.jpg,N-H
14/12/2011,-22.9492586,-43.1545757,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/52932659,https://inaturalist-open-data.s3.amazonaws.com/photos/84171468/medium.jpg,H
14/12/2011,-22.9064719008,-43.2271221759,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/108041623,https://static.inaturalist.org/photos/181828923/medium.jpeg,N-H
15/01/2012,-22.9637093851,-43.1493922729,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/196426191,https://static.inaturalist.org/photos/345822822/medium.jpeg,N-H
17/01/2012,-23.1520450285,-44.2289440334,Angra dos Reis,Rio de Janeiro,https://www.inaturalist.org/observations/80805183,https://static.inaturalist.org/photos/132471546/medium.jpeg,H
20/01/2012,-23.6572358301,-46.5261460405,Santo André,São Paulo,https://www.inaturalist.org/observations/107755963,https://inaturalist-open-data.s3.amazonaws.com/photos/181295679/medium.jpeg,N-H
26/02/2012,-22.9641719,-43.2227728,Rio de Janeiro,Rio de Janeiro,http://www.inaturalist.org/observations/4505341,https://inaturalist-open-data.s3.amazonaws.com/photos/5448827/medium.jpg,N-H
14/03/2012,-22.9530164007,-43.1582229772,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/11885770,https://inaturalist-open-data.s3.amazonaws.com/photos/17013495/medium.jpeg,N-H
24/06/2012,-22.964172,-43.222773,Rio de Janeiro,Rio de Janeiro,http://www.inaturalist.org/observations/1451263,https://static.inaturalist.org/photos/1798289/medium.JPG,N-H
29/06/2012,-22.4535207,-42.7703165,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/67093817,https://inaturalist-open-data.s3.amazonaws.com/photos/108313035/medium.jpeg,N-H
30/06/2012,-23.5646077778,-47.6647466667,Araçoiaba da Serra,São Paulo,https://www.inaturalist.org/observations/178557749,https://static.inaturalist.org/photos/310729189/medium.jpg,N-H
02/07/2012,-22.4535207,-42.7703165,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/67101708,https://inaturalist-open-data.s3.amazonaws.com/photos/108327162/medium.jpeg,N-H
07/07/2012,-22.9676948,-43.2246648,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/204586367,https://inaturalist-open-data.s3.amazonaws.com/photos/361633916/medium.jpg,H
09/07/2012,-22.9676016798,-43.226351003,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/238959615,https://inaturalist-open-data.s3.amazonaws.com/photos/425497218/medium.jpeg,N-H
22/07/2012,-23.1665813203,-44.1386054444,Angra dos Reis,Rio de Janeiro,https://www.inaturalist.org/observations/238959614,https://inaturalist-open-data.s3.amazonaws.com/photos/425497208/medium.jpeg,H
30/07/2012,-22.919121,-43.190733,Rio de Janeiro,Rio de Janeiro,http://www.inaturalist.org/observations/2653006,https://inaturalist-open-data.s3.amazonaws.com/photos/2980538/medium.JPG,H
01/09/2012,-22.989324,-43.284279,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/84248204,https://inaturalist-open-data.s3.amazonaws.com/photos/138497459/medium.jpg,N-H
01/09/2012,-22.9522959068,-43.1592077735,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/146883651,https://inaturalist-open-data.s3.amazonaws.com/photos/252636826/medium.jpeg,N-H
05/09/2012,-22.9523749422,-43.1586069587,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/146883652,https://inaturalist-open-data.s3.amazonaws.com/photos/252636840/medium.jpeg,N-H
15/09/2012,-22.9492586,-43.1545757,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/25777432,https://inaturalist-open-data.s3.amazonaws.com/photos/39959373/medium.jpg,H
28/09/2012,-22.9513333333,-43.1651666667,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/68202939,https://static.inaturalist.org/photos/110374903/medium.jpg,N-H
03/02/2013,-22.9520706185,-43.2108271122,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/100687007,https://static.inaturalist.org/photos/168080543/medium.jpg,N-H
25/02/2013,-22.9490576579,-43.1587363115,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/278762097,https://static.inaturalist.org/photos/500545407/medium.jpg,N-H
03/05/2013,-22.9502527893,-43.1617212189,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/62208632,https://inaturalist-open-data.s3.amazonaws.com/photos/99642757/medium.jpg,N-H
03/05/2013,-22.9068467,-43.1728965,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/195294763,https://inaturalist-open-data.s3.amazonaws.com/photos/343525786/medium.jpeg,N-H
19/05/2013,-22.906847,-43.172896,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/195294781,https://inaturalist-open-data.s3.amazonaws.com/photos/343525874/medium.jpeg,N-H
09/07/2013,-22.4681117878,-43.489966616,Miguel Pereira,Rio de Janeiro,https://www.inaturalist.org/observations/183122216,https://static.inaturalist.org/photos/319423708/medium.jpeg,N-H
07/09/2013,-22.9581418837,-43.1814659938,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/69810957,https://inaturalist-open-data.s3.amazonaws.com/photos/113366216/medium.jpeg,N-H
27/09/2013,-22.9670063834,-43.226156358,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/25083168,https://static.inaturalist.org/photos/38816715/medium.jpg,H
29/09/2013,-22.4513,-42.7709,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/109327335,https://inaturalist-open-data.s3.amazonaws.com/photos/184239226/medium.jpeg,N-H
05/10/2013,-22.4513,-42.7709,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/109381379,https://inaturalist-open-data.s3.amazonaws.com/photos/184345014/medium.jpeg,N-H
05/10/2013,-22.9492586,-43.1545757,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/11470095,https://inaturalist-open-data.s3.amazonaws.com/photos/16368120/medium.jpg,N-H
27/10/2013,-22.967511,-43.224184,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/44670736,https://static.inaturalist.org/photos/70820949/medium.jpg,N-H
01/11/2013,-22.4532430728,-42.7703808729,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/72617060,https://static.inaturalist.org/photos/118427026/medium.jpg,N-H
05/11/2013,-22.9367052928,-43.2051143423,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/78297324,https://inaturalist-open-data.s3.amazonaws.com/photos/128116880/medium.jpg,H
25/12/2013,-22.9491520334,-43.1557773296,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/278766775,https://static.inaturalist.org/photos/500553622/medium.jpg,N-H
11/01/2014,-22.9056517655,-43.390171467,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/239403924,https://static.inaturalist.org/photos/426376829/medium.jpg,N-H
18/03/2014,-22.149514102,-42.9171087965,São José do Vale do Rio Preto,Rio de Janeiro,https://www.inaturalist.org/observations/37524953,https://static.inaturalist.org/photos/59503914/medium.jpeg,H
30/03/2014,-23.254886,-47.293139,Itu,São Paulo,http://www.inaturalist.org/observations/1451805,https://static.inaturalist.org/photos/1798987/medium.JPG,N-H
09/04/2014,-22.9513641265,-43.1642250543,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/36925271,https://inaturalist-open-data.s3.amazonaws.com/photos/58448432/medium.jpeg,N-H
19/05/2014,-22.9619167078,-43.1619266089,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/52584254,https://inaturalist-open-data.s3.amazonaws.com/photos/83599630/medium.jpg,H
27/05/2014,-22.9676079382,-43.2248946279,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/15316480,https://inaturalist-open-data.s3.amazonaws.com/photos/22933510/medium.jpeg,N-H
18/06/2014,-22.4508546473,-42.7709698458,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/19997487,https://inaturalist-open-data.s3.amazonaws.com/photos/30865383/medium.jpeg,H
30/06/2014,-22.9675638011,-43.2236172003,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/89627963,https://static.inaturalist.org/photos/148031484/medium.jpeg,N-H
15/07/2014,-22.7577026691,-41.8821436684,Armação dos Búzios,Rio de Janeiro,https://www.inaturalist.org/observations/227081139,https://inaturalist-open-data.s3.amazonaws.com/photos/402803339/medium.jpg,H
20/07/2014,-22.9719366667,-43.2249666667,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/244788597,https://inaturalist-open-data.s3.amazonaws.com/photos/436699921/medium.jpg,N-H
03/08/2014,-22.9503318243,-43.2091426849,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/7951247,https://inaturalist-open-data.s3.amazonaws.com/photos/10502806/medium.jpg,N-H
29/08/2014,-22.4477158895,-42.7747687118,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/54491317,https://inaturalist-open-data.s3.amazonaws.com/photos/86705024/medium.jpg,H
05/09/2014,-22.9471393548,-43.158355275,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/189959583,https://inaturalist-open-data.s3.amazonaws.com/photos/332895711/medium.jpeg,N-H
14/10/2014,-23.2125719156,-44.7146852635,Parati,Rio de Janeiro,https://www.inaturalist.org/observations/278772912,https://static.inaturalist.org/photos/500565484/medium.jpg,N-H
18/10/2014,-22.9515307211,-43.160504861,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/208563739,https://inaturalist-open-data.s3.amazonaws.com/photos/369023001/medium.jpeg,N-H
10/12/2014,-20.4478803,-41.8740536,Alto Caparaó,Minas Gerais,https://www.inaturalist.org/observations/126218244,https://inaturalist-open-data.s3.amazonaws.com/photos/214134130/medium.jpeg,H
14/01/2015,-23.6333022,-46.7221829,São Paulo,São Paulo,https://www.inaturalist.org/observations/154728688,https://inaturalist-open-data.s3.amazonaws.com/photos/267381173/medium.jpg,H
16/01/2015,-22.450939,-42.770717,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/60906104,https://inaturalist-open-data.s3.amazonaws.com/photos/97414498/medium.jpg,N-H
23/01/2015,-22.9492909149,-43.209314667,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/107258196,https://inaturalist-open-data.s3.amazonaws.com/photos/180359927/medium.jpg,N-H
13/02/2015,-23.2197105293,-44.716745317,Parati,Rio de Janeiro,https://www.inaturalist.org/observations/190863850,https://inaturalist-open-data.s3.amazonaws.com/photos/334689162/medium.jpeg,N-H
14/02/2015,-22.9152506259,-43.3729282122,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/9331843,https://inaturalist-open-data.s3.amazonaws.com/photos/12659301/medium.jpg,N-H
20/02/2015,-22.9513581875,-43.2067566351,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/127106065,https://static.inaturalist.org/photos/215746495/medium.jpg,N-H
15/07/2015,-23.2343176473,-47.4021980936,Itu,São Paulo,https://www.inaturalist.org/observations/37909908,https://inaturalist-open-data.s3.amazonaws.com/photos/60170239/medium.jpg,N-H
25/07/2015,-22.9733572194,-43.2880535832,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/46583380,https://static.inaturalist.org/photos/73884735/medium.jpg,H
07/08/2015,-22.9505484351,-43.155980337,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/21087316,https://inaturalist-open-data.s3.amazonaws.com/photos/32585743/medium.jpg,H
15/08/2015,-22.9068467,-43.1728965,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/29994717,https://inaturalist-open-data.s3.amazonaws.com/photos/46837582/medium.jpeg,H
05/09/2015,-22.9493805556,-43.1562638889,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/78776000,https://static.inaturalist.org/photos/128960410/medium.jpeg,N-H
06/09/2015,-22.447267,-42.773465,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/65750458,https://static.inaturalist.org/photos/105879250/medium.jpg,N-H
13/09/2015,-23.2130007683,-44.7261960804,Parati,Rio de Janeiro,https://www.inaturalist.org/observations/12727510,https://inaturalist-open-data.s3.amazonaws.com/photos/18433428/medium.jpeg,N-H
29/09/2015,-22.4508527778,-42.7715166667,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/8419095,https://inaturalist-open-data.s3.amazonaws.com/photos/11207867/medium.jpeg,H
19/10/2015,-22.4555466667,-44.3907666667,Resende,Rio de Janeiro,https://www.inaturalist.org/observations/95066933,https://inaturalist-open-data.s3.amazonaws.com/photos/157779593/medium.jpg,N-H
05/11/2015,-23.4542863,-46.6360281,São Paulo,São Paulo,https://www.inaturalist.org/observations/103438332,https://inaturalist-open-data.s3.amazonaws.com/photos/173118912/medium.jpg,N-H
08/11/2015,-22.4541305556,-42.7702694444,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/212238682,https://inaturalist-open-data.s3.amazonaws.com/photos/375069949/medium.jpeg,N-H
19/11/2015,-22.9298597948,-43.0878853798,Niterói,Rio de Janeiro,https://www.inaturalist.org/observations/49028297,https://inaturalist-open-data.s3.amazonaws.com/photos/77818855/medium.jpeg,H
20/11/2015,-23.6988564409,-46.7084878859,São Paulo,São Paulo,https://www.inaturalist.org/observations/60446622,https://inaturalist-open-data.s3.amazonaws.com/photos/96651827/medium.jpg,N-H
11/12/2015,-22.96861,-43.2276983333,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/26969187,https://inaturalist-open-data.s3.amazonaws.com/photos/41913186/medium.jpeg,H
12/12/2015,-22.451,-42.771,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/8666925,https://inaturalist-open-data.s3.amazonaws.com/photos/11609630/medium.jpg,N-H
12/12/2015,-22.4511116667,-42.7711116667,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/8383950,https://inaturalist-open-data.s3.amazonaws.com/photos/11150859/medium.jpg,N-H
12/12/2015,-22.4510079385,-42.7712087629,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/8938657,https://inaturalist-open-data.s3.amazonaws.com/photos/12042167/medium.jpg,N-H
13/12/2015,-23.4594329634,-46.7458850729,São Paulo,São Paulo,https://www.inaturalist.org/observations/38854564,https://inaturalist-open-data.s3.amazonaws.com/photos/61793115/medium.jpg,N-H
15/12/2015,-23.203637,-44.721432,Parati,Rio de Janeiro,https://www.inaturalist.org/observations/276754422,https://static.inaturalist.org/photos/496966441/medium.jpg,N-H
16/12/2015,-22.424,-42.766,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/8410696,https://inaturalist-open-data.s3.amazonaws.com/photos/11193702/medium.jpg,N-H
02/01/2016,-22.9532611911,-43.1620446906,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/41121952,https://inaturalist-open-data.s3.amazonaws.com/photos/65206112/medium.jpg,H
09/01/2016,-23.55052,-46.633309,São Paulo,São Paulo,https://www.inaturalist.org/observations/4934785,https://inaturalist-open-data.s3.amazonaws.com/photos/6015959/medium.jpg,N-H
21/01/2016,-22.9486494358,-43.1561518918,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/207417280,https://static.inaturalist.org/photos/366883198/medium.jpeg,N-H
09/02/2016,-22.4528,-42.7703,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/200200750,https://inaturalist-open-data.s3.amazonaws.com/photos/353170370/medium.jpeg,H
13/02/2016,-23.1606330783,-44.1389690487,Angra dos Reis,Rio de Janeiro,https://www.inaturalist.org/observations/123268650,https://inaturalist-open-data.s3.amazonaws.com/photos/208804019/medium.jpeg,H
05/03/2016,-23.456938454,-46.76811956,São Paulo,São Paulo,https://www.inaturalist.org/observations/38854638,https://inaturalist-open-data.s3.amazonaws.com/photos/61793396/medium.jpg,H
10/03/2016,-22.9682895402,-43.2245811448,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/151997598,https://static.inaturalist.org/photos/262345731/medium.jpeg,N-H
25/03/2016,-23.5557714,-46.6395571,São Paulo,São Paulo,https://www.inaturalist.org/observations/164887906,https://inaturalist-open-data.s3.amazonaws.com/photos/285351781/medium.jpg,N-H
27/03/2016,-22.9503318243,-43.1554985046,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/6268448,https://inaturalist-open-data.s3.amazonaws.com/photos/7885234/medium.jpg,N-H
